5354.9995	62.31	88.3
5393.804	62.61	86.3
5432.8897	62.91	84.4
5472.2587	63.22	82.6
5511.9129	63.54	81
5551.8545	63.87	79.4
5592.0855	64.21	77.9
5632.6081	64.55	76.4
5673.4243	64.9	74.9
5714.5363	65.24	73.4
5755.9461	65.58	71.7
5797.6561	65.91	70
5839.6683	66.24	68.2
5881.985	66.56	66.4
5924.6082	66.87	64.4
5967.5404	67.17	62.3
6010.7837	67.46	60.1
6054.3403	67.74	57.8
6098.2125	68.01	55.4
6142.4027	68.26	52.8
6186.9131	68.49	50.1
6231.746	68.69	47.2
6276.9038	68.87	44.3
6322.3888	69.02	41.3
6368.2035	69.13	38.2
6414.3501	69.22	35
6460.8311	69.27	31.9
6507.649	69.28	28.8
6554.8061	69.27	25.8
6602.3049	69.23	23
6650.1479	69.17	20.3
6698.3376	69.08	17.7
6746.8765	68.98	15.4
6795.7672	68.86	13.2
6845.0121	68.73	11.2
6894.6139	68.59	9.4
6944.5751	68.45	7.7
6994.8984	68.31	6.3
7045.5863	68.18	5
7096.6415	68.06	3.8
7148.0667	67.97	2.8
7199.8645	67.9	1.7
7252.0377	67.85	0.6
7304.589	67.82	-0.6
7357.521	67.8	-1.9
7410.8367	67.79	-3.3
7464.5386	67.78	-4.8
7518.6298	67.76	-6.5
7573.1129	67.74	-8.3
7627.9908	67.7	-10.3
7683.2663	67.66	-12.4
7738.9424	67.6	-14.6
7795.022	67.53	-17
7851.5079	67.43	-19.5
7908.4032	67.29	-22
7965.7108	67.12	-24.6
8023.4336	66.91	-27.2
8081.5747	66.65	-29.5
8140.1371	66.35	-31.7
8199.1239	66	-33.4
8258.5381	65.61	-34.7
8318.3829	65.18	-35.4
8378.6613	64.72	-35.3
